UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
31,0,48,2,3,1000,1.729046907
31,1,50,8,5,800,1.807336556
31,0,43,2,6,2000,1.715193286
31,1,48,8,3,1200,1.70753307
31,0,37,2,7,2000,1.621723937
31,0,32,2,10,800,1.680748154
31,0,29,8,6,788,1.734357682
31,0,33,2,4,1000,1.661185502
31,0,32,2,5,788,1.735189542
31,0,34,8,10,788,1.701540489
31,1,49,2,2,788,1.806880432
31,0,28,2,4,800,1.665867274
31,0,30,4,11,788,1.766607034
31,1,45,8,12,900,1.598101717
31,0,55,2,9,1500,1.679300958
31,0,39,8,16,8000,1.608796818
31,0,54,2,9,8000,1.702203795
31,1,46,2,12,2000,1.762613823
31,1,35,8,3,788,1.571928358
31,1,43,8,6,788,1.755799974
31,1,62,8,5,788,1.73561655
31,0,63,4,3,788,1.767108054
31,1,50,2,4,788,1.669388685
31,0,36,8,9,1000,1.747521336
31,1,20,2,13,450,1.714675503
31,0,63,8,1,700,1.630733123
31,0,53,8,5,788,1.734924991
31,0,37,2,5,4000,1.772696272
31,0,66,2,5,2000,1.616468623
31,0,39,8,5,800,1.707484828
31,0,31,8,8,2000,1.703378746
31,0,38,8,5,1000,1.857688509
31,0,52,8,5,3000,1.725071064
31,0,33,2,7,1200,1.627473109
31,1,73,2,1,0,1.693032343
31,0,57,8,5,1576,1.688400712
31,1,39,8,9,788,1.870388679
31,1,52,8,5,622,1.782774227
31,0,38,2,12,1576,1.715788373
31,0,33,2,5,900,1.625145181
31,1,30,4,4,600,1.677765176
31,1,61,2,4,0,1.626098365
31,0,72,4,1,1000,1.641646338
31,0,58,2,5,1100,1.501965132
31,0,38,8,6,788,1.648284209
31,0,25,2,12,1300,1.759312802
31,0,37,2,6,880,1.625996054
31,0,47,8,5,788,1.756429338
31,0,34,8,5,910,1.580977376
31,0,52,4,1,1350,1.918653842
31,0,50,2,6,1000,1.631148715
31,0,35,8,7,788,1.733337757
31,0,42,2,12,600,1.628396808
31,0,54,8,5,500,1.633038711
31,0,37,8,5,1000,1.673448148
31,0,61,4,10,500,1.758496446
31,0,58,2,5,800,1.645613583
31,1,59,8,12,394,1.764778253
31,0,32,8,12,3200,1.724313456
31,0,39,4,12,1300,1.724852261
31,1,59,2,9,500,1.788098753
31,0,55,8,12,6000,1.635046926
31,0,66,8,12,2000,1.696849826
31,0,63,8,4,788,1.695378344
31,0,39,8,6,1000,1.560314228
31,0,42,8,8,2500,1.690390625
31,0,64,8,5,500,1.555793846
31,1,53,8,12,2500,1.711627793
31,0,45,8,12,1800,1.769839922
31,0,37,8,12,2000,1.780503939
31,0,44,8,5,1345,1.657436469
31,0,34,8,12,800,1.663841395
31,1,64,8,5,600,1.676580082
31,1,50,8,12,1500,1.702451055
31,0,61,4,6,1100,1.538232408
31,0,42,8,9,2500,1.592475216
31,0,52,4,8,4200,1.619757113
31,1,34,8,16,2300,1.556593401
31,0,37,4,5,1000,1.59118555
31,0,48,8,9,2800,1.665662162
31,1,60,8,12,4160,1.711135814
31,0,44,4,12,4000,1.54244502
31,0,61,2,16,25000,1.664872593
31,1,47,2,16,2000,1.646398507
31,0,46,8,16,13000,1.610251672
31,0,34,8,16,8700,1.740568741
31,0,54,2,8,788,1.866170794
31,0,42,2,12,4000,1.655414423
31,0,43,2,16,16000,1.755732195
31,0,67,2,16,40000,1.672644875
31,0,53,2,16,17000,1.828465769
31,1,58,2,16,10000,1.624515693
31,1,24,8,12,1700,1.689992695
31,0,54,2,16,8000,1.804868399
31,0,52,2,16,14000,1.763726169
31,0,49,2,16,50000,1.579991173
31,0,66,2,16,20000,1.69677752
31,1,47,8,5,150,1.615944135
31,1,27,8,8,70,1.711529376
31,0,22,8,4,600,1.779772491
31,1,43,8,5,460,1.730515441
31,1,42,8,12,788,1.908289644
31,0,34,8,5,500,1.687358342
31,0,62,2,6,0,1.64954845
31,1,58,8,16,2800,1.656058381
31,0,50,8,9,3000,1.576786745
31,0,50,8,12,1576,1.712558961
31,0,23,2,12,1000,1.632662432
31,0,39,2,12,1300,1.637670029
31,1,22,8,12,788,1.722294184
31,0,37,8,7,788,1.8505592
31,0,43,8,3,600,1.639204174
31,0,34,8,1,450,1.705624796
31,0,64,8,1,0,1.41822058
31,0,36,8,1,200,1.71213445
31,0,56,8,5,0,1.739923129
31,0,42,8,6,850,1.762939743
31,1,51,8,1,0,1.616209541
31,1,50,4,3,0,1.77059431
31,0,41,4,5,788,1.730828905
31,1,58,8,1,0,1.70587405
31,0,29,8,3,300,1.701766867
31,0,64,8,1,0,1.605709581
31,0,33,2,4,800,1.647973464
31,0,35,8,3,950,1.784127242
31,0,34,8,10,400,1.566682771
31,0,53,2,3,800,1.784988316
31,0,41,4,4,600,1.560807795
31,0,47,8,8,1000,1.707704688
31,0,42,8,3,700,1.646875003
31,0,36,8,5,450,1.769801671
31,0,49,2,4,0,1.595977126
31,0,33,2,9,0,1.807817804
31,0,45,2,9,1000,1.646133744
31,0,63,2,5,2500,1.603515883
31,0,51,2,16,15000,1.766663781
31,0,60,2,5,1500,1.784542104
31,0,44,2,12,5000,1.73830855
31,1,47,4,6,788,1.656602387
31,1,57,2,9,920,1.74392937
31,0,61,2,5,1500,1.782275133
31,0,50,2,5,2500,1.690052927
31,0,34,2,12,6000,1.59526893
31,0,37,2,12,6000,1.76980822
31,0,42,2,7,788,1.796037421
31,0,35,2,9,2500,1.695245344
31,0,38,2,5,800,1.821740223
31,0,35,2,6,1500,1.646657559
31,0,40,4,12,2000,1.702024266
31,0,46,2,4,2000,1.742403254
31,0,51,8,5,2000,1.777133427
31,0,36,2,12,1800,1.850786089
31,0,34,2,12,1200,1.802731579
31,0,36,2,12,2200,1.73670779
31,0,50,8,12,800,1.747457039
31,0,39,2,5,1400,1.624064378
31,0,38,2,12,1500,1.660264042
31,0,45,2,9,1500,1.751918569
31,0,47,8,7,1500,1.788335528
31,0,44,2,5,788,1.800506383
31,0,39,2,5,788,1.685948644
31,1,52,4,9,788,1.657304418
31,0,44,2,8,1500,1.555831467
31,0,43,2,5,788,1.733960014
31,0,23,4,12,2300,1.720885795
31,1,42,2,6,788,1.583723477
31,0,52,8,5,1300,1.752006563
31,1,47,8,5,788,1.839306026
31,0,45,4,5,2500,1.817973928
31,1,56,2,16,1500,1.829249916
31,1,38,2,4,300,1.669684337
31,0,60,4,4,1800,1.576421411
31,0,45,2,5,1000,1.664552098
31,0,37,4,7,800,1.696433692
31,0,43,8,5,788,1.786701328
31,0,39,4,5,850,1.583114084
31,0,53,4,5,1500,1.781747477
31,0,38,2,16,1200,1.749826891
31,0,35,4,5,864,1.784312394
31,0,44,4,5,1000,1.746552007
31,0,47,2,12,5000,1.802829167
31,0,38,2,9,1300,1.709324199
31,0,59,8,7,2000,1.718187318
31,0,45,2,16,3000,1.918691968
31,0,67,2,16,6000,1.696429833
31,0,59,2,16,5000,1.884537275
31,0,58,8,5,2300,1.529734128
31,0,50,2,12,25000,1.653977103
31,1,46,8,6,788,1.586648933
31,0,48,2,16,5000,1.79295558
31,0,82,2,9,3000,1.769813195
31,0,62,2,16,1500,1.673466107
31,0,45,2,7,6000,1.727414719
31,0,43,8,12,3000,1.851942669
31,0,53,8,15,3000,1.774530158
31,1,64,8,16,900,1.769327457
31,0,37,4,5,1576,1.718606796
31,0,53,8,16,10000,1.582570081
31,0,28,4,16,788,1.516664088
31,0,64,2,5,1500,1.739150859
31,0,45,4,15,5800,1.723526309
31,0,45,8,5,2000,1.698304798
31,0,53,4,5,1100,1.706031488
31,0,22,8,10,915,1.759726038
31,0,30,8,11,1700,1.668417728
31,0,30,2,12,1000,1.626819945
31,0,45,8,12,1800,1.822130825
31,0,50,8,12,1500,1.72194449
31,0,45,8,12,1000,1.806579557
31,0,45,8,9,1000,1.768053727
31,1,39,8,12,2600,1.70034261
31,0,60,2,12,200,1.757242923
31,0,33,8,3,1300,1.67125983
31,1,50,8,8,900,1.681791545
31,0,35,4,7,1200,1.710853615
31,1,30,8,12,1200,1.811079331
31,1,33,8,5,788,1.791639521
31,0,27,8,16,2000,1.673746974
31,1,47,4,9,1200,1.764354948
31,0,44,8,4,1000,1.51617032
31,0,34,4,4,400,1.641842603
31,1,51,8,8,1300,1.518926275
31,0,54,8,5,1500,1.729180551
31,0,56,2,12,1950,1.645611864
31,0,55,2,16,25000,1.686454536
31,1,51,2,12,800,1.623790324
31,0,67,8,16,1500,1.702855027
31,0,62,2,12,0,1.625934554
31,1,41,2,16,2000,1.811245323
31,0,49,8,16,8000,1.618354145
31,0,45,4,12,4000,1.653847526
31,0,63,8,12,0,1.609673655
31,0,42,2,12,2300,1.667557882
31,0,45,8,5,2400,1.714140934
31,0,41,4,5,1500,1.710239712
31,0,33,8,12,1178,1.830730289
31,0,45,2,12,300,1.759306883
31,0,45,8,15,3000,1.765129264
31,0,22,8,6,1610,1.715775846
31,0,54,2,6,1200,1.54287439
31,0,39,2,6,1400,1.734603791
31,1,48,8,4,600,1.687915234
31,0,62,8,6,0,1.698003705
31,0,23,4,5,1550,1.617383115
31,1,64,8,4,0,1.677145419
31,1,52,2,6,1576,1.798575191
31,0,75,2,4,400,1.718159946
31,1,41,2,5,300,1.775795521
31,0,64,8,12,0,1.726677575
31,0,53,2,7,7500,1.713926105
31,0,50,2,2,1600,1.788759158
31,0,42,8,5,2300,1.630879529
31,0,32,2,9,1184,1.65095683
31,1,65,2,5,788,1.606356955
31,1,52,8,5,900,1.705961836
31,0,46,2,12,4000,1.793296894
31,0,52,2,6,1100,1.55898903
31,0,52,2,5,700,1.776072757
31,0,44,2,12,3600,1.924795461
31,0,33,8,12,2000,1.676360907
31,0,35,8,12,2740,1.527753227
31,0,44,2,16,7000,1.888145238
31,0,64,4,14,728,1.745747824
31,0,65,8,9,1500,1.661530433
31,0,55,2,16,1100,1.723459181
31,0,55,8,16,10000,1.654272017
31,0,53,2,16,15000,1.7698305
31,1,33,8,12,1400,1.764079062
31,0,39,2,16,12000,1.672129269
31,0,40,8,6,7000,1.565772605
31,0,39,2,16,7000,1.771276299
31,0,23,8,13,1900,1.754471579
31,0,30,8,9,1300,1.691915169
31,0,49,2,12,2000,1.676519134
31,0,45,8,12,2050,1.616589554
31,1,60,2,9,980,1.816037393
31,0,32,2,12,6800,1.753897057
31,1,52,8,5,600,1.754780367
31,0,61,2,8,1300,1.706989345
31,0,40,8,12,2500,1.65110396
31,1,50,8,12,350,1.61545672
31,1,50,4,7,350,1.66148142
31,1,29,8,8,788,1.560586993
31,0,44,2,4,2500,1.690719443
31,0,21,8,11,4000,1.745988662
31,0,28,4,12,1350,1.612340045
31,0,47,8,8,1200,1.753627433
31,1,35,8,12,1600,1.774390431
31,0,47,8,4,1050,1.561425226
31,0,59,8,5,1000,1.675187177
31,0,44,8,5,2500,1.630580263
31,0,53,8,8,800,1.772445743
31,0,37,4,8,1400,1.743575162
31,0,50,8,5,1300,1.653915431
31,0,32,2,9,1400,1.664113996
31,0,35,8,5,1600,1.76725543
31,0,47,4,8,1500,1.760649546
31,0,66,8,12,800,1.611591531
31,0,35,2,5,1950,1.616478808
31,0,48,8,6,1750,1.666554034
31,0,24,8,12,2000,1.832640259
31,0,36,2,8,2200,1.62321523
31,0,31,8,12,3500,1.622165833
31,1,38,4,12,1000,1.86555693
31,1,22,2,12,1400,1.710119732
31,1,37,2,12,1428,1.712084527
31,1,24,2,8,788,1.667678636
31,0,45,2,9,2000,1.785387808
31,0,62,8,9,600,1.752374631
31,0,31,8,9,1700,1.776904324
31,1,27,2,12,788,1.655560795
31,0,18,8,6,788,1.475357902
31,1,33,2,8,1500,1.59771946
31,1,23,8,12,788,1.769311979
31,0,45,8,11,7000,1.689230941
31,0,50,4,16,4000,1.773828475
31,0,55,2,12,4000,1.657645661
31,0,55,2,12,12000,1.635404116
31,1,55,8,12,1200,1.753978555
31,0,25,8,12,2300,1.723836181
31,0,44,2,16,3000,1.725873302
31,0,40,8,16,8000,1.732186588
31,0,56,2,12,2000,1.852734821
31,0,38,8,16,7000,1.68308274
31,1,43,2,12,820,1.633290374
31,0,24,2,12,788,1.705458543
31,1,35,8,5,1100,1.646528084
31,0,47,2,8,1500,1.735851504
31,1,37,2,12,800,1.583711687
31,1,24,2,12,1600,1.760089851
31,0,55,4,5,1300,1.613018789
31,1,39,8,7,788,1.601790279
31,1,38,8,5,788,1.833786287
31,1,57,2,9,1020,1.627891616
31,1,59,8,5,1120,1.664022644
31,0,49,8,1,1320,1.657885776
31,1,50,8,12,788,1.645377336
31,1,42,4,8,800,1.629643917
31,1,52,2,12,2500,1.798864611
31,1,59,2,9,910,1.668414153
31,1,54,2,12,1182,1.646259175
31,1,50,2,16,4000,1.715700092
31,0,61,2,12,1000,1.492463106
31,0,53,2,15,6000,1.657409833
31,0,55,2,11,2364,1.650390264
31,0,46,2,7,1576,1.780430261
31,1,57,2,12,300,1.65403416
31,0,37,2,12,1800,1.682634022
31,0,53,8,12,1576,1.606672075
31,0,45,8,12,3000,1.7255207
31,0,31,8,7,800,1.733056171
31,0,58,8,12,7600,1.615215893
31,0,40,8,12,1400,1.814045685
31,0,25,8,10,2000,1.672022322
31,0,60,8,12,680,1.582407183
31,0,35,2,13,1500,1.73882767
31,0,23,8,5,1200,1.725132605
31,0,28,8,9,1400,1.656796635
31,0,37,2,9,1900,1.660666916
31,0,38,8,12,2000,1.650400408
31,0,44,8,5,1570,1.574571897
31,0,52,2,5,5000,1.639354112
31,0,71,8,3,500,1.796250118
31,0,67,2,5,600,1.673794043
31,0,54,4,8,1200,1.762622262
31,0,27,2,16,4000,1.669127579
31,0,54,8,4,1000,1.703469161
31,0,64,2,5,800,1.523835801
31,0,71,8,1,400,1.721474335
31,0,63,8,1,788,1.783701045
31,0,39,8,3,1576,1.744469853
31,0,45,2,16,5000,1.719147769
31,0,36,2,12,1200,1.614491354
31,0,39,2,9,788,1.714802417
31,1,64,2,1,100,1.797331479
31,0,46,2,4,1500,1.65545458
31,0,48,8,4,1200,1.71355559
31,0,50,2,5,788,1.762317793
31,0,54,2,12,1200,1.595014279
31,1,53,8,16,1200,1.599733905
31,0,31,2,12,1800,1.67217347
31,1,54,2,12,800,1.603331924
31,0,79,2,5,1000,1.687919555
31,0,41,2,6,1300,1.625662072
31,0,60,2,3,700,1.736553237
31,0,78,2,1,0,1.565769489
31,0,49,2,5,2000,1.595475876
31,0,37,2,9,2500,1.677100645
31,0,56,2,3,2000,1.605242807
31,0,73,2,2,500,1.66867464
31,0,56,2,5,1000,1.73549747
31,0,46,2,5,3000,1.695018159
31,0,35,2,9,3000,1.719389434
31,0,37,2,5,1200,1.703295387
31,0,34,8,9,1000,1.595963517
31,1,40,8,9,1150,1.732554257
31,0,35,2,12,1400,1.715880942
31,0,53,2,7,950,1.763165688
31,0,30,2,12,1200,1.799249008
31,0,52,8,5,1100,1.636985073
31,0,58,8,10,2400,1.575523828
31,1,38,4,5,900,1.570085906
31,0,25,8,12,1200,1.693597916
31,0,23,8,12,4000,1.67614578
31,0,42,2,5,788,1.711801273
31,0,38,2,1,1600,1.749705509
31,0,66,2,5,700,1.644083072
31,0,42,2,7,2200,1.617816935
31,0,52,8,5,788,1.579202794
31,0,42,8,1,900,1.74951784
31,0,62,2,3,850,1.54477037
31,0,57,2,8,9000,1.680453193
31,0,60,8,4,0,1.709417186
31,0,59,8,5,11000,1.648937911
31,0,33,8,12,2300,1.565225513
31,0,59,8,3,1200,1.70585679
31,0,51,2,5,1500,1.69320511
31,0,50,2,5,1000,1.695612501
31,0,49,2,5,788,1.76283355
31,0,68,8,1,0,1.795565885
31,0,53,2,5,788,1.807557413
31,1,70,2,1,0,1.758242202
31,0,70,2,5,0,1.831513424
31,1,54,2,4,0,1.774529768
31,0,48,8,12,788,1.656797735
31,0,42,2,1,788,1.805026367
31,0,44,2,5,788,1.833567048
31,0,71,2,4,700,1.740814969
31,0,55,2,1,1500,1.755200357
31,0,46,2,5,1500,1.732351343
31,0,61,2,5,900,1.730083417
31,0,44,2,9,1200,1.577649228
31,0,28,2,9,1400,1.667264435
31,0,64,8,1,788,1.753334014
31,0,39,8,16,5700,1.724151681
31,0,43,8,16,8000,1.762763919
31,0,40,8,12,788,1.574425158
31,0,60,2,16,7000,1.822403067
31,1,61,2,5,1200,1.632649014
31,1,59,8,9,880,1.812493299
31,1,45,2,9,788,1.670385886
31,0,31,8,15,2150,1.817410317
31,0,28,8,12,900,1.717627751
31,0,40,8,5,788,1.569326221
31,1,25,8,9,788,1.739476529
31,0,52,8,12,2500,1.801647695
31,0,35,8,9,1250,1.788827335
31,0,54,2,12,920,1.636450171
31,1,43,2,4,860,1.70521053
31,1,45,2,16,1300,1.651969942
31,0,38,2,9,1250,1.809576965
31,1,33,8,5,680,1.698165116
31,0,46,2,9,1600,1.705001575
31,0,24,2,10,788,1.688291677
31,1,48,2,4,788,1.541195061
31,0,40,2,5,1200,1.713075527
31,0,21,2,12,900,1.669204203
31,0,29,2,9,1500,1.742448455
31,0,75,2,1,1000,1.604825454
31,0,34,2,12,1500,1.612098285
31,0,40,8,6,1300,1.749295983
31,0,65,2,1,1900,1.686619817
31,0,57,2,4,1576,1.836827551
31,0,26,2,12,1180,1.596735942
31,0,27,2,12,1800,1.662701533
31,0,39,0,12,788,1.722681817
31,0,48,4,3,788,1.751291173
31,0,36,8,7,788,1.709523666
31,0,52,8,3,788,1.74667679
31,0,27,8,12,1180,1.628953729
31,1,28,8,7,400,1.752388436
31,0,32,2,9,1600,1.588839918
31,0,29,2,8,1850,1.76192548
31,0,29,4,6,800,1.542823335
31,1,24,8,8,860,1.630434129
31,1,30,8,10,410,1.779170086
31,0,26,2,8,1500,1.724622254
31,0,39,2,5,2000,1.68597678
31,0,19,4,6,500,1.743104761
31,0,25,4,8,600,1.768823848
31,0,49,2,1,1000,1.78596356
31,0,23,2,8,1500,1.644246291
31,0,40,2,14,3800,1.802546344
31,0,59,8,12,7800,1.774208974
31,0,54,8,6,788,1.733280323
31,0,58,2,4,1770,1.646602242
31,0,41,8,6,1600,1.713313772
31,0,38,8,4,1200,1.63013417
31,0,57,8,4,1580,1.623540343
31,0,53,8,2,2000,1.78262798
31,0,59,8,6,788,1.660042404
31,0,56,2,9,788,1.550092515
31,0,44,2,4,1720,1.680631645
31,0,33,8,11,1670,1.66740389
31,0,54,2,16,10000,1.613919349
31,0,42,8,9,1400,1.754663716
31,0,42,2,5,1182,1.664053943
31,0,41,2,10,1000,1.770506168
31,0,47,8,12,1868,1.623713751
31,0,36,2,8,2500,1.753961041
31,0,67,2,7,1800,1.738601304
31,0,39,2,9,3000,1.734069901
31,0,50,8,7,2000,1.760708039
31,0,37,2,9,3000,1.794334723
31,0,30,2,16,5000,1.583113938
31,0,49,2,12,1091,1.831864634
31,0,45,2,12,1900,1.743044974
31,0,45,2,4,950,1.755417294
31,0,46,2,8,40000,1.657537911
31,0,34,8,16,2000,1.689287507
31,0,64,2,12,4000,1.795612759
31,0,46,8,5,1576,1.626154435
31,0,25,8,9,1045,1.713793474
31,0,22,2,12,788,1.69261904
31,0,47,8,5,3500,1.615637821
31,0,43,8,10,1300,1.72053168
31,0,28,4,9,1200,1.718523112
31,0,39,8,9,500,1.682081938
31,0,39,8,8,1000,1.663386237
31,0,57,8,5,3000,1.59984886
31,0,68,8,1,500,1.548277516
31,0,33,2,11,800,1.659067565
31,1,46,2,8,788,1.633671397
31,0,40,2,12,1040,1.814332189
31,0,39,2,9,1100,1.627818703
31,0,50,2,5,700,1.678849615
31,1,29,8,16,10000,1.762677811
31,0,45,8,6,1100,1.63856192
31,0,50,8,1,1400,1.731951906
31,0,29,8,9,1500,1.705621501
31,0,53,2,5,3000,1.669723881
31,0,49,2,12,2100,1.688242379
31,1,35,2,16,15000,1.739758049
31,0,47,2,12,1500,1.578399249
31,1,50,8,9,788,1.796096959
31,0,34,2,12,4000,1.59105647
31,0,40,2,3,2000,1.721421626
31,0,52,2,12,3000,1.609512619
31,0,55,4,5,788,1.65822794
31,1,42,8,8,240,1.76215891
31,0,33,8,12,1000,1.846248854
31,1,37,2,9,600,1.666241671
31,0,33,8,12,2000,1.617829761
31,0,46,4,12,1245,1.688179338
31,1,23,8,4,300,1.848526298
31,0,26,2,8,1000,1.728942615
31,1,19,2,12,400,1.724286932
31,0,33,2,12,788,1.762752134
31,1,32,2,15,975,1.598104275
31,1,34,2,12,1576,1.861139336
31,0,36,2,16,788,1.810429322
31,0,25,8,8,1000,1.630003327
31,0,28,4,9,1400,1.645710245
31,0,43,2,16,4000,1.688285638
31,0,36,8,9,1500,1.696610334
31,0,55,2,12,1500,1.685211105
31,0,40,2,16,2300,1.780054357
31,0,59,8,16,1540,1.729230549
31,0,44,2,13,1200,1.662453475
31,0,52,8,16,16000,1.656312395
31,0,30,2,10,800,1.548062561
31,0,62,8,5,0,1.752661198
31,0,44,2,12,1200,1.504031874
31,1,68,8,5,0,1.870774944
31,0,49,2,5,1000,1.647229908
31,0,48,2,5,200,1.653646851
31,0,39,8,4,1000,1.623201231
31,0,65,2,3,1000,1.744307972
31,0,53,2,4,788,1.717996046
31,0,41,2,5,1500,1.862490292
31,0,47,8,9,1200,1.608276159
31,1,59,8,2,788,1.642206707
31,1,35,2,4,200,1.809464848
31,0,58,8,4,400,1.721403415
31,0,58,8,9,1700,1.732327642
31,0,60,2,12,1800,1.738832646
31,0,65,8,5,400,1.708573206
31,1,60,8,7,788,1.870903895
31,0,39,8,9,1530,1.749950984
31,0,43,8,9,788,1.606277724
31,1,55,8,12,788,1.745508804
31,0,44,8,8,788,1.660918318
31,0,49,8,12,1335,1.742273243
31,0,49,2,1,788,1.637517175
31,0,55,2,4,788,1.717109227
31,0,47,8,4,905,1.765747625
31,0,30,8,9,1600,1.791782007
31,0,36,8,9,500,1.702319751
31,0,53,8,5,1500,1.607027694
31,0,33,8,11,869,1.740328083
31,1,32,8,5,788,1.550361908
31,0,52,4,5,800,1.707270725
31,1,51,8,12,788,1.62883746
31,0,43,8,12,940,1.650267701
31,1,35,2,12,2600,1.686280556
31,0,31,4,7,800,1.764469616
31,0,46,8,10,1200,1.692714776
31,0,54,8,5,1100,1.581248309
31,1,35,4,12,200,1.552335496
31,1,49,8,16,2120,1.728155981
31,0,39,8,10,3000,1.677049596
31,1,31,4,15,980,1.703491103
31,0,48,8,12,6000,1.713758089
31,0,41,8,16,7000,1.624468074
31,0,37,8,13,6500,1.635353172
31,0,41,4,13,1580,1.908095308
31,0,47,8,14,2500,1.818108783
31,0,19,8,8,1034,1.702316163
31,0,47,2,16,6000,1.852208987
31,0,64,2,12,10280,1.689008008
31,0,63,2,5,2150,1.675551352
31,0,62,2,6,3000,1.640595621
31,0,40,2,9,850,1.705146275
31,0,35,8,8,1200,1.845677708
31,0,27,2,6,1000,1.609588517
31,0,64,2,3,3000,1.666298274
31,0,39,2,12,2500,1.740457845
31,0,28,2,12,788,1.645372011
31,1,66,2,9,4000,1.782753993
31,1,49,2,12,788,1.589559291
31,1,25,2,12,846,1.700418015
31,0,27,2,9,1400,1.797420375
31,0,47,2,1,1350,1.743265724
31,0,28,2,16,3200,1.617111037
31,0,43,2,12,2300,1.61101671
31,0,50,2,12,3500,1.671502038
31,0,32,2,9,1400,1.786466487
31,0,34,2,9,1200,1.709317914
31,0,70,2,4,1500,1.591430274
31,0,34,2,5,1800,1.740445149
31,0,38,2,6,2500,1.747193044
31,0,33,2,8,1250,1.749934718
31,0,39,2,3,1400,1.754868207
31,0,46,4,6,1400,1.770973607
31,0,47,2,2,1150,1.710608781
31,0,39,4,1,1200,1.851281126
31,0,29,2,12,1500,1.768335598
31,0,70,2,5,300,1.705961848
31,0,62,2,5,1450,1.611968294
31,0,50,2,9,500,1.740769768
31,0,51,4,5,1400,1.742579162
31,0,37,2,7,1800,1.804652795
31,0,52,2,5,800,1.721133524
31,0,41,4,2,900,1.477967636
31,0,50,2,5,2500,1.678458804
31,0,54,8,5,1400,1.587837041
31,0,27,8,8,1400,1.735898541
31,0,59,2,1,788,1.768599182
31,0,31,2,8,1020,1.780108951
31,0,50,2,13,1350,1.801956185
31,0,51,2,4,3500,1.780606762
31,1,33,2,9,788,1.733961272
31,1,32,2,16,5000,1.829274633
31,0,37,2,16,5000,1.728323089
31,0,21,8,5,1000,1.727421216
31,1,56,4,1,800,1.651764237
31,0,44,8,12,4050,1.533343635
31,1,55,2,12,930,1.761290541
31,0,39,8,7,1280,1.705709463
31,1,35,2,10,930,1.7177374
31,0,25,2,10,1100,1.77317235
31,0,56,2,1,1250,1.719123666
31,0,26,2,5,900,1.650736136
31,0,23,4,12,2300,1.800212397
31,1,58,2,12,788,1.82507468
31,0,48,8,5,3600,1.587885729
31,0,29,4,3,1100,1.703854045
31,0,24,8,12,2600,1.685475295
31,0,38,8,7,810,1.603640852
31,0,45,8,8,2200,1.611735039
31,0,37,2,6,5420,1.786676516
31,1,57,2,6,950,1.773495763
31,0,44,2,12,1460,1.642252654
31,0,40,4,7,1220,1.775505402
31,0,45,8,9,2560,1.58065039
31,0,33,2,12,3850,1.720081618
31,0,55,8,3,1450,1.654257798
31,1,77,8,5,0,1.619814014
31,0,67,2,5,1250,1.768645734
31,0,68,8,7,6750,1.711422397
31,0,43,8,10,2850,1.686052708
31,0,70,8,3,800,1.673864902
31,0,36,2,12,1530,1.621218563
31,0,66,2,7,800,1.533361544
31,0,34,8,12,1150,1.634076265
31,0,24,4,11,1150,1.769636215
31,0,48,4,1,1250,1.882319106
31,0,49,2,6,2000,1.779099522
31,1,57,2,8,788,1.643495479
31,1,37,2,17,816,1.751628313
31,1,57,2,12,800,1.543473687
31,0,29,2,12,1200,1.585567323
31,1,57,2,12,1000,1.628461206
31,1,58,8,5,788,1.560261136
31,0,68,2,5,1000,1.699427497
31,1,53,8,6,1080,1.719295763
31,0,62,2,5,3000,1.748498904
31,0,36,2,12,2000,1.701852412
31,0,72,2,16,100000,1.641712825
31,0,51,2,12,1000,1.71045421
31,1,43,2,12,788,1.614013545
31,1,47,2,16,2000,1.873672621
31,0,25,2,16,788,1.750525661
31,0,28,2,12,1600,1.652921135
31,0,44,2,12,1500,1.668415629
31,1,28,2,12,1400,1.726517584
31,1,69,8,6,600,1.632176464
31,0,53,2,12,2500,1.724402315
31,0,49,8,4,788,1.639932391
31,0,26,2,12,2300,1.658943518
31,0,55,2,8,1600,1.790014395
31,1,39,8,6,1500,1.755976009
31,1,74,2,3,400,1.66450846
31,0,22,8,11,1100,1.703321413
31,0,41,2,9,1800,1.792014264
31,0,54,8,12,2500,1.646414384
31,0,58,2,8,2500,1.61715378
31,0,55,2,12,1500,1.661718946
31,0,77,4,7,0,1.766412839
31,0,72,2,4,788,1.669072869
31,0,47,2,12,1600,1.74630996
31,0,65,8,5,1500,1.640889729
31,0,69,2,4,60,1.708644085
31,1,48,2,12,3900,1.764678011
31,0,45,2,5,1800,1.732235135
31,0,41,8,12,1800,1.842697585
31,0,53,2,5,1355,1.649375024
31,0,33,8,16,1500,1.621736905
31,0,55,2,5,1250,1.655646896
31,0,36,8,12,2000,1.767426113
31,0,51,8,8,1700,1.780964213
31,0,57,4,5,1300,1.711405217
31,0,83,2,4,0,1.813782664
31,0,40,4,15,2000,1.785900271
31,0,71,2,2,2000,1.676685142
31,1,52,2,1,100,1.63513368
31,0,27,2,14,1900,1.573743137
31,1,43,2,8,4000,1.469342501
31,1,27,2,12,985,1.797326386
31,1,46,2,7,700,1.764531215
31,0,28,4,12,1000,1.643926307
31,0,44,2,12,1200,1.794946433
31,1,65,2,9,500,1.858204471
31,1,39,2,9,280,1.695877911
31,1,41,8,15,1300,1.629622795
31,1,35,8,16,2217,1.664428729
31,1,58,8,11,200,1.779664995
31,0,65,2,6,320,1.66669523
31,0,34,8,12,1600,1.66960992
